Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
28469,Personal,Home,OH,39.616714,-84.162384,WGS84,Web Service,300,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2017-11-17
28479,Group,Cloned Lilac,MN,44.013546,-96.32518,WGS84,Google Maps,505,Google Elevation Service,Wildlands or semi-wildlands,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",6 ft,150 ft,311 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,,,,,Cloned Lilac Observations,2017-11-20
28483,Personal,Madison Square Park ,NY,40.742096,-73.987572,WGS84,Google Maps,10,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2017-11-21
28485,Personal,my backyard,WA,47.67683,-122.36322,WGS84,Google Maps,53,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2017-11-22
28503,Personal,Manoa elementary ,PA,39.968662,-75.319717,WGS84,Google Maps,90,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,"No, the surrounding terrain is relatively flat",,,,,,1,1,,,,,,2017-12-03
28505,Personal,OST Pope Road,OR,44.204212,-123.526031,WGS84,Google Maps,227,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,200 ft,10 ft,5 ac,,,,,,,,-1,,,,,,,2017-12-03
28513,Personal,T. C. Henderson,NC,35.130856,-82.887634,WGS84,Google Maps,829,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2017-12-05
28517,Personal,Home,MA,42.494251,-71.098915,WGS84,Google Maps,42,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",0 ft,1.5 mi,0.3 ac,,,,,,,,-1,,,,,,,2017-12-07
28518,Personal,Tamarack Bog in Seno Conservancy,WI,42.605228,-88.304474,WGS84,Google Maps,258,Google Elevation Service,Rural,Open wetland (such as marsh or bog with few or no trees),8 yd,,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",At the bottom of the slope or in a valley between slopes,East,,1,Trails are open to dog walkers,0,,1,,,Bats/Birds/Ducks Nest Boxes,"Seno Conservancy includes an isolated Tamarack Bog as one of its distinct habitats..I attempted to use gps coordinates from a  picture of leather leaf but those coordinates took me to a different part of the US (?), so I deleted those coordinates. Seno is in total 130 acres.",2017-12-08
28519,Personal,Woodland Area Seno Conservancy,WI,42.605228,-88.304474,WGS84,Google Maps,259,Google Elevation Service,Rural,Forest or woodland,,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",On the top of the slope or on a ridge,East,,1,Dogs walkers are allowed on the hiking paths,0,,1,,,,"Seno's 130 acres also includes upland dry and moist mesic woodland area.  Hiking paths run thru out the woodland sections. The east side of the woodland area is adjacent to the bog..the floor of the woodland area is relatively flat but as you move east toward the bog, you can see the ridge or raised area above the bog",2017-12-08
28527,Personal,Clubhouse ,FL,27.493103,-82.415054,WGS84,Web Service,6,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2017-12-10
28544,Personal,OST My Backyard,OR,44.58366,-123.181618,WGS84,Google Maps,68,Google Elevation Service,Rural,"Shrubland, shrub thicket or shrubby field (with few tall trees)",200 ft,300 ft,9 ac,,,,,,,,-1,,,,,,This is a floodplain for the Willamette River.  The trees I will be observing are rarely under water.,2017-12-15
28549,Personal,Jefferson School,DE,38.730068,-75.365211,WGS84,Google Maps,11,Google Elevation Service,Rural,Forest or woodland,100 ft,50 ft,10 ac,,,,,,,,-1,,,,,,"School with 43 acres: some fields, lots of woods, two ponds.",2017-12-19
28572,Personal,Viewpoint Park,WA,47.631752,-122.094337,WGS84,Google Maps,43,Google Elevation Service,Suburban,Other (please describe in comments box),60 ft,1500 ft,5 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,North,,,,0,,,,,,"neighborhood park on gentle slope with natural wooded area, open space and play structures",2017-12-23
28574,Personal,Home Back Yard,OH,40.116398,-83.038742,WGS84,Google Maps,244,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2017-12-24
28590,Group,Fontainbleau Unit Nature Trail,MS,30.397776,-88.757156,WGS84,Google Maps,5,Google Elevation Service,Suburban,Forest or woodland,15 ft,150 ft,,,,,,,,,-1,,,,,,,2017-12-31
28606,Personal,My backyard,KS,39.060467,-95.696564,WGS84,Google Maps,275,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-03
28615,Group,WMU tree stations,MI,42.279087,-85.613754,WGS84,Google Maps,257,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",104 ft,0.62 mi,255 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,0,,,,,,,2018-01-05
28618,Personal,Suburb1,FL,28.54446,-81.263489,WGS84,Web Service,26,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-05
28626,Group,The Evergreen State College,WA,47.073372,-122.973473,WGS84,Google Maps,49,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-07
28629,Personal,RDAC,KS,39.828201,-98.579498,WGS84,Web Service,577,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-08
28631,Personal,Back Woods,VA,37.164818,-80.478432,WGS84,Google Maps,589,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-08
28636,Personal,foothill,CA,37.362049,-122.127144,WGS84,Google Maps,106,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-09
28641,Personal,Penn Farm  Agricultural History Center ,TX,32.621861,-96.986,WGS84,Google Maps,178,Google Elevation Service,Wildlands or semi-wildlands,Other (please describe in comments box),50 yd,200 yd,10 ac,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",On the top of the slope or on a ridge,Northwest,,,,1,,1,,1,stocktank and bluebird boxes ,Mix of grown over farmland and shrubland. Texas tallgrass blackland prairie soil ,2018-01-10
28643,Group,Hornbake Library-Campus Dr entrance,MD,38.987629,-76.941589,WGS84,Google Maps,33,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,0.5 mi,3 ft2,,,,,,,,-1,,,,,,,2018-01-10
28649,Personal,Ranch,SD,43.338837,-103.387199,WGS84,Google Maps,985,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-11
28650,Group,Baltimore Ave,MD,38.98402,-76.938004,WGS84,Google Maps,24,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-01-11
28662,Group,Trail to organic farm,WA,47.071507,-122.979492,WGS84,Google Maps,62,Google Elevation Service,Suburban,Forest or woodland,50 ft,5000 ft,3 ac,,,,,,,,-1,,,,,,,2018-01-13
28663,Group,Field near Campus Children's Center,WA,47.071434,-122.970879,WGS84,Google Maps,49,Google Elevation Service,Suburban,"Grassland, meadow or tundra",50 ft,5000 ft,1 ac,,,,,,,,-1,,,,,,,2018-01-13
28664,Personal,UMSL South Campus,MO,38.699406,-90.304901,WGS84,Google Maps,179,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",40 ft,40 ft,80 ac,,,,,,,,-1,,,,,,Urban college campus in St Louis mid-county,2018-01-13
28665,Personal,DG home ,NM,35.148212,-106.696472,WGS84,Web Service,1559,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-14
28666,Personal,Tiann Garman,SD,44.496506,-103.871262,WGS84,Google Maps,1109,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-14
28673,Personal,Brielle Hogues Observation Deck,SD,43.601219,-96.575333,WGS84,Google Maps,408,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-15
28675,Personal,Micalyn Parry,SD,44.680408,-103.849602,WGS84,Google Maps,933,Google Elevation Service,Rural,"Pavement (such as asphalt, concrete, brick)",20 ft,10 mi,125 ac,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,1,1,,0,1,,,,,the bird feeder is corn ,2018-01-15
28679,Personal,Morton Arboretum,IL,41.816357,-88.06916,WGS84,Google Maps,203,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-16
28682,Group,Dogtooth Lane,WA,47.075993,-122.982162,WGS84,Google Maps,44,Google Elevation Service,Suburban,Forest or woodland,50 ft,1000 ft,2 ac,,,,,,,,-1,,,,,,,2018-01-16
28683,Group,Soccer Fields,WA,47.073116,-122.971146,WGS84,Google Maps,47,Google Elevation Service,Suburban,Forest or woodland,5 ft,2500 ft,10 ac,,,,,,,,-1,,,,,,,2018-01-16
28705,Personal,LUC Campus,IL,41.99865,-87.657845,WGS84,Google Maps,179,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-16
28709,Personal,Erika Franzen-Ackerman,SD,44.318817,-96.793266,WGS84,Google Maps,494,Google Elevation Service,Urban,"Grassland, meadow or tundra",,,,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,,,,0,,,,,,,2018-01-16
28714,Personal,evergreen state college,WA,47.073372,-122.973473,WGS84,Google Maps,49,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-16
28716,Personal,Willamette University,OR,44.935444,-123.031776,WGS84,Google Maps,46,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-16
28718,Personal,The Evergreen State College,WA,47.751076,-120.740135,WGS84,Google Maps,613,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-16
28721,Personal,The Evergreen State College,WA,47.071999,-122.976974,WGS84,Google Maps,59,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-16
28728,Personal,University of Norther Colorado,CO,40.406452,-104.685745,WGS84,Google Maps,1430,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-17
28729,Group,Dickinson Campus,PA,40.202297,-77.196671,WGS84,Google Maps,144,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,Site is a college campus,2018-01-17
28736,Personal,Joseph Adams,SD,44.483269,-103.862152,WGS84,Google Maps,1115,Google Elevation Service,Other (please describe in comments box),Other (please describe in comments box),100 ft,100 ft,18 ac,,,,,,,,-1,,,,,,"City park - Located near the main road of Spearfish, but host an expansive amount of space, includes a fish hatchery on site as well.",2018-01-17
28737,Personal,my yard,MS,30.346806,-89.055176,WGS84,Google Maps,-1,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-17
28738,Personal,Zachary Brown,WI,44.184601,-88.473404,WGS84,Google Maps,226,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,250 yd,50 ft2,,,,,,,,-1,,,,,,,2018-01-17
28739,Personal,Ashley Sales,SD,44.490818,-103.859367,WGS84,Google Maps,1109,Google Elevation Service,,,,,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-01-17
28741,Personal,My Yard,SD,44.390488,-103.587982,WGS84,Google Maps,1168,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-18
28742,Personal,home,PA,41.204037,-77.341438,WGS84,Google Maps,222,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-18
28751,Group,Annapolis,MD,38.982555,-76.940323,WGS84,Google Maps,36,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-18
28752,Group,Tawes Plaza,MD,38.985867,-76.947266,WGS84,Google Maps,51,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-18
28759,Personal,The Green of The Unknown,VA,38.190468,-78.388351,WGS84,Google Maps,147,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-19
28763,Personal,around office,FL,29.645634,-82.345909,WGS84,Web Service,44,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-21
28764,Personal,Foothill College,CA,37.362049,-122.127144,WGS84,Google Maps,106,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-21
28766,Personal,Bird feeder,CO,40.406452,-104.685745,WGS84,Google Maps,1430,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-22
28773,Personal,east side mcarty woods,FL,29.645353,-82.343742,WGS84,Web Service,48,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-22
28777,Personal,backyard,IL,42.070709,-87.986404,WGS84,Google Maps,215,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-22
28778,Personal,foothill,CA,37.362164,-122.128975,WGS84,Web Service,112,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-22
28783,Personal,Bush Park,OR,44.930992,-123.035698,WGS84,Google Maps,45,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-22
28784,Personal,Home,CA,37.392929,-122.195595,WGS84,Web Service,165,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-22
28786,Group,Benjamin,MD,38.986763,-76.947723,WGS84,Google Maps,52,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28788,Group,Chapel Lawn,MD,38.984661,-76.93821,WGS84,Google Maps,24,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28790,Group,Clarice Smith Performing Arts Center,MD,38.991508,-76.950378,WGS84,Google Maps,40,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28791,Group,Cumberland,MD,38.992157,-76.943802,WGS84,Google Maps,37,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28793,Group,Fraterinty Row,MD,38.983994,-76.935974,WGS84,Google Maps,21,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28794,Group,Grounds Storage Preinkert,MD,38.984795,-76.946732,WGS84,Google Maps,45,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28796,Group,Memorial Chapel,MD,38.984314,-76.940369,WGS84,Google Maps,38,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28797,Group,Montgomery Hall,MD,38.982372,-76.939468,WGS84,Google Maps,31,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-23
28798,Personal,Willamette University,UT,40.296898,-111.694649,WGS84,Google Maps,1451,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28799,Personal,Willamette Campus,OR,44.935444,-123.031776,WGS84,Google Maps,46,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28800,Personal,Willamette University,OR,44.935444,-123.031776,WGS84,Google Maps,46,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28801,Personal,Willamette University,OR,44.935444,-123.031776,WGS84,Google Maps,46,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28802,Personal,Bush Park,OR,44.93116,-123.034988,WGS84,Google Maps,45,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28803,Personal,willamette university,OR,44.935444,-123.031776,WGS84,Google Maps,46,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,5 ft,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",On the top of the slope or on a ridge,South,,,,-1,,,,,,,2018-01-23
28804,Personal,WU,OR,44.935444,-123.031776,WGS84,Google Maps,46,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28805,Personal,Bush Park,OR,44.949398,-123.035179,WGS84,Google Maps,43,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-23
28808,Personal,Willamette University,AB,53.93327,-116.5765,WGS84,Web Service,1255,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-23
28813,Group,"Bubble, Fields, and Northeast Boundary",NM,35.02364,-106.745552,WGS84,Google Maps,1562,Google Elevation Service,Suburban,"Shrubland, shrub thicket or shrubby field (with few tall trees)",100 ft,5 mi,1.5 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,1,,Baseball/Softball Field ,,2018-01-24
28819,Personal,UNC Campus ,CO,40.409374,-104.697098,WGS84,Web Service,1442,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-24
28820,Personal,campus,IL,41.99538,-87.658005,WGS84,Google Maps,176,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-24
28824,Personal,home,CT,41.720818,-72.371399,WGS84,Google Maps,174,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-25
28830,Group,Phenology Journey,MS,30.50215,-89.666794,WGS84,Google Maps,18,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,10 ft,95 ac,,,,,,,,-1,,,,,,,2018-01-25
28835,Personal,foothill,CA,37.361221,-122.131577,WGS84,Web Service,119,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-01-25
28837,Personal,UNCO BIO 111 site,CO,40.406452,-104.685745,WGS84,Google Maps,1428,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-25
28840,Personal,reitz woods,FL,29.64551,-82.349205,WGS84,Google Maps,38,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-01-26
28843,Personal,South Dakota,SD,43.721378,-97.381744,WGS84,Google Maps,466,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-26
28853,Group,Paradise Pond Trail,MA,42.318691,-72.642982,WGS84,Google Maps,42,Google Elevation Service,Suburban,Forested wetland (such as swamp or mangrove),245 ft,2 ft,1.8 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,-1,,,,,,This site is on the Smith College campus.  It is along a trail that is on the edge of Paradise Pond. ,2018-01-28
28854,Group,Area D,MA,42.3172,-72.644508,WGS84,Google Maps,41,Google Elevation Service,Suburban,Forested wetland (such as swamp or mangrove),520 ft,10 ft,0.6 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,0,,,,,,,2018-01-28
28855,Personal,cottonwood tree,CO,40.402657,-104.700119,WGS84,Google Maps,1450,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-28
28859,Personal,UNCO,CO,40.406452,-104.685745,WGS84,Google Maps,1430,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-01-29
